Num_Sujet;Stimulus;Pays;Classe;Description;Mot1;Poids1;Mot2;Poids2;Mot3;Poids3;Mot4;Poids4;Mot5;Poids5;Mot6;Poids6;Mot7;Poids7;Mot8;Poids8;Mot9;Poids9;Mot10;Poids10
13;672;Finlande;PresqueEquilibré;Assez_fruits Assez_légumes Assez_féculents Pas_assez_protéines;Pas_assez_protéines;-0,156235828;Assez_légumes;0,152564281;Assez_féculents;-0,029126629;Assez_fruits;-0,018784562;;;;;;;;;;;;
13;756;Espagne;PresqueEquilibré;Assez_fruits Assez_légumes Pas_assez_protéines Trop_féculents;Assez_légumes;0,223564709;Pas_assez_protéines;-0,11312937;Trop_féculents;0,038055076;Assez_fruits;-0,018772959;;;;;;;;;;;;
13;980;Grèce;Equilibré;Assez_légumes Assez_fruits Trop_féculents Assez_protéines Trop_produits_laitiers;Trop_féculents;0,15653918;Assez_protéines;0,153104402;Assez_légumes;0,103927297;Trop_produits_laitiers;-0,086957133;Assez_fruits;0,079493813;;;;;;;;;;
14;156;Ukraine;Equilibré;Assez_légumes Assez_féculents Assez_protéines Assez_fruits;Assez_protéines;0,233052357;Assez_légumes;0,126200659;Assez_féculents;0,077426501;Assez_fruits;-0,034501618;;;;;;;;;;;;
14;238;Italie;Equilibré;Produits_transformés Pas_assez_fruits Trop_sucré Assez_légumes Assez_féculents Assez_protéines;Produits_transformés;-0,26092181;Trop_sucré;-0,193130914;Assez_légumes;0,189899691;Assez_protéines;0,147974676;Assez_féculents;0,113716729;Pas_assez_fruits;-0,015603594;;;;;;;;
14;327;USA;Equilibré;Pas_assez_fruits Trop_sucré Assez_protéines Assez_légumes Assez_féculents;Trop_sucré;-0,152992249;Pas_assez_fruits;-0,052046743;Assez_légumes;0,044831059;Assez_protéines;-0,034221463;Assez_féculents;0,009459121;;;;;;;;;;
14;352;Brésil;PresqueEquilibré;Coloré Assez_fruits Trop_féculents Pas_assez_protéines Assez_légumes;Pas_assez_protéines;-0,129599602;Trop_féculents;0,09619849;Assez_légumes;0,094697056;Coloré;0,069388891;Assez_fruits;0,062509848;;;;;;;;;;
14;421;France;PresqueEquilibré;Simple Pas_assez_fibres Trop_fruits Assez_légumes Assez_féculents Trop_produits_laitiers;Assez_légumes;0,140306078;Trop_produits_laitiers;-0,039585249;Trop_fruits;-0,032804347;Assez_féculents;0,01548548;Simple;0,01244709;Pas_assez_fibres;0,010611822;;;;;;;;
14;489;Corée;PresqueEquilibré;Trop_légumes Pas_assez_fruits Pas_assez_protéines Pas_assez_fibres Assez_féculents;Trop_légumes;-0,135834726;Pas_assez_protéines;-0,114024162;Pas_assez_fruits;-0,094559669;Pas_assez_fibres;0,049375836;Assez_féculents;0,042462611;;;;;;;;;;
14;672;Finlande;PresqueEquilibré;Pas_assez_protéines Assez_féculents Assez_légumes Assez_fibres Pas_assez_fruits;Assez_légumes;0,135887978;Pas_assez_protéines;-0,074785399;Assez_féculents;-0,039927378;Assez_fibres;-0,028309764;Pas_assez_fruits;0,006781059;;;;;;;;;;
14;756;Espagne;PresqueEquilibré;Pas_assez_fruits Assez_fibres Assez_légumes Pas_assez_protéines Assez_féculents;Assez_légumes;0,303152498;Assez_fibres;-0,05410974;Pas_assez_protéines;0,020570135;Pas_assez_fruits;0,015652269;Assez_féculents;0,010424045;;;;;;;;;;
14;980;Grèce;PresqueEquilibré;Pas_assez_protéines Trop_féculents Assez_légumes Assez_produits_laitiers Assez_fruits;Assez_légumes;0,153950841;Assez_produits_laitiers;0,08546701;Trop_féculents;0,073052858;Assez_fruits;0,029605376;Pas_assez_protéines;-0,004208223;;;;;;;;;;
15;156;Ukraine;PresqueEquilibré;Assez_protéines Assez_féculents Pas_assez_fruits Pas_assez_légumes;Assez_protéines;0,202785849;Assez_féculents;0,176599956;Pas_assez_fruits;-0,138031474;Pas_assez_légumes;-0,108241998;;;;;;;;;;;;
15;238;Italie;Equilibré;Assez_fruits Assez_protéines Assez_légumes Assez_féculents;Assez_fruits;-0,049614609;Assez_féculents;0,026121822;Assez_protéines;0,016362902;Assez_légumes;-0,00069899;;;;;;;;;;;;
15;327;USA;PasEquilibré;Produits_transformés Pas_assez_fruits Pas_assez_légumes Trop_protéines Assez_féculents Trop_sucré Trop_gras;Trop_sucré;-0,139824134;Produits_transformés;-0,073741633;Pas_assez_légumes;-0,057992858;Trop_gras;-0,043912996;Pas_assez_fruits;-0,042603278;Trop_protéines;-0,0369971;Assez_féculents;-0,005062795;;;;;;
15;352;Brésil;Equilibré;Assez_légumes Assez_fruits Assez_protéines Protéines_végétales_et_animales Assez_féculents;Assez_fruits;-0,113195543;Assez_légumes;0,105159553;Assez_protéines;0,09120742;Protéines_végétales_et_animales;0,070583563;Assez_féculents;0,037266321;;;;;;;;;;
15;421;France;PresqueEquilibré;Assez_fruits Assez_légumes Trop_protéines Viande_rouge Pas_assez_féculents;Pas_assez_féculents;-0,189076707;Assez_légumes;0,139629859;Trop_protéines;0,126792627;Viande_rouge;-0,098154742;Assez_fruits;0,091592045;;;;;;;;;;
15;489;Corée;Equilibré ;Assez_légumes Assez_fruits Assez_protéines Protéines_végétales_et_animales Assez_féculents;Assez_légumes;0,113808156;Assez_fruits;-0,111908993;Assez_protéines;0,093338387;Protéines_végétales_et_animales;0,064318224;Assez_féculents;0,036962124;;;;;;;;;;
15;672;Finlande;PresqueEquilibré;Assez_fruits Assez_légumes Pas_assez_protéines Assez_féculents;Assez_légumes;0,220868418;Assez_fruits;-0,098118999;Pas_assez_protéines;-0,065709945;Assez_féculents;0,000927434;;;;;;;;;;;;
15;756;Espagne;Equilibré;Assez_fruits Diversifié Coloré Assez_légumes Assez_protéines Trop_féculents;Assez_légumes;0,150488742;Assez_protéines;0,132925272;Assez_fruits;0,065243586;Diversifié;0,063902536;Coloré;0,032893112;Trop_féculents;0,01221631;;;;;;;;
15;980;Grèce;Equilibré;Assez_fruits Assez_légumes Coloré Assez_protéines Assez_produits_laitiers Assez_féculents;Coloré;0,106045244;Assez_légumes;0,093333063;Assez_protéines;0,080608906;Assez_féculents;0,069877702;Assez_fruits;0,056122834;Assez_produits_laitiers;0,027327048;;;;;;;;
16;156;Ukraine;PresqueEquilibré;Assez_légumes Pas_assez_fruits Assez_protéines Assez_féculents;Pas_assez_fruits;-0,315456858;Assez_légumes;0,096744819;Assez_protéines;0,07342738;Assez_féculents;0,072873111;;;;;;;;;;;;
16;238;Italie;Equilibré;Assez_fruits Assez_légumes Assez_produits_laitiers Trop_féculents Assez_protéines;Assez_protéines;0,172935155;Trop_féculents;0,147022952;Assez_fruits;0,075793662;Assez_produits_laitiers;-0,039170786;Assez_légumes;0,005741367;;;;;;;;;;
16;327;USA;PasEquilibré;Trop_sucré Trop_gras Pas_assez_vitamines Trop_salé Assez_féculents Trop_protéines Pas_assez_légumes Assez_fruits Mauvais_fruits;Trop_sucré;-0,124792737;Trop_protéines;-0,110683473;Trop_gras;-0,092871474;Assez_fruits;0,066736008;Mauvais_fruits;-0,042735018;Assez_féculents;0,018590225;Trop_salé;-0,014997823;Pas_assez_légumes;-0,014918407;Pas_assez_vitamines;0,003356155;;
16;352;Brésil;PresqueEquilibré;Assez_protéines Protéines_végétales_et_animales Assez_fibres Assez_légumes Trop_gras Assez_fruits Trop_féculents;Assez_protéines;0,115368564;Assez_légumes;0,093774412;Assez_fruits;0,08086846;Trop_gras;-0,060895436;Trop_féculents;0,019421238;Protéines_végétales_et_animales;-0,010402506;Assez_fibres;-0,009501792;;;;;;
16;421;France;Equilibré;Simple Produits_non_transformés Assez_fruits Assez_produits_laitiers Assez_gras Assez_protéines Pas_assez_féculents;Pas_assez_féculents;-0,139932837;Assez_produits_laitiers;0,105166365;Assez_fruits;0,097956021;Assez_protéines;0,073498002;Assez_gras;-0,022320907;Produits_non_transformés;0,012111876;Simple;0,009982484;;;;;;
16;489;Corée;Equilibré ;Diversifié Assez_légumes Assez_féculents Assez_protéines Pas_assez_fruits;Assez_légumes;0,281409486;Assez_féculents;0,141993709;Assez_protéines;0,132341181;Pas_assez_fruits;-0,028999091;Diversifié;0,004693805;;;;;;;;;;
16;672;Finlande;Equilibré;Assez_fruits Assez_légumes Assez_féculents Pas_assez_protéines;Pas_assez_protéines;-0,200190093;Assez_fruits;-0,092791932;Assez_féculents;-0,048761901;Assez_légumes;0,030105489;;;;;;;;;;;;
16;756;Espagne;PresqueEquilibré;Assez_légumes Assez_fruits Pas_assez_protéines Trop_féculents;Assez_légumes;0,168227712;Pas_assez_protéines;-0,157755863;Assez_fruits;-0,025916184;Trop_féculents;0,023568349;;;;;;;;;;;;
16;980;Grèce;Equilibré;Assez_fruits Assez_légumes Trop_féculents Pas_assez_protéine  Assez_gras Assez_produits_laitiers;Trop_féculents;0,109083112;Assez_fruits;0,093358677;Assez_légumes;0,083242845;Assez_produits_laitiers;0,039360031;Assez_gras;-0,016660057;Pas_assez_protéine;-0,00326009;;;;;;;;
17;156;Ukraine;PasEquilibré;Trop_gras Produits_transformés Assez_légumes Pas_assez_fruits Pas_assez_féculents Pas_assez_protéines;Pas_assez_féculents;-0,123675102;Pas_assez_fruits;-0,11926994;Produits_transformés;-0,105245462;Assez_légumes;0,052393178;Pas_assez_protéines;-0,038555645;Trop_gras;-0,011579814;;;;;;;;
17;238;Italie;PresqueEquilibré;Assez_féculents Assez_protéines Pas_assez_légumes Assez_fruits;Assez_fruits;0,22721985;Assez_protéines;0,107223128;Assez_féculents;0,044502479;Pas_assez_légumes;-0,014075109;;;;;;;;;;;;
17;327;USA;PasEquilibré;Produits_transformés Pas_assez_féculents Assez_protéines Pas_assez_légumes Pas_assez_fruits;Pas_assez_fruits;-0,175111884;Produits_transformés;-0,126978998;Pas_assez_légumes;-0,084138067;Pas_assez_féculents;-0,073229062;Assez_protéines;0,022662061;;;;;;;;;;
17;352;Brésil;Equilibré;Assez_féculents Assez_protéines Assez_légumes Pas_assez_fruits;Assez_protéines;0,262714757;Assez_légumes;0,072685384;Pas_assez_fruits;-0,064600584;Assez_féculents;0,064553343;;;;;;;;;;;;
17;421;France;PresqueEquilibré;Pas_assez_féculents Assez_protéines Assez_fruits Pas_assez_légumes;Pas_assez_féculents;-0,220877785;Assez_fruits;0,203878754;Assez_protéines;0,088588771;Pas_assez_légumes;0,039998774;;;;;;;;;;;;
17;489;Corée;PresqueEquilibré;Assez_protéines Assez_légumes Pas_assez_fruits Assez_féculents;Assez_protéines;0,164053856;Assez_légumes;0,086422349;Pas_assez_fruits;-0,080832602;Assez_féculents;-0,029619823;;;;;;;;;;;;
17;672;Finlande;Equilibré;Assez_légumes Assez_fruits Assez_féculents Pas_assez_protéines;Pas_assez_protéines;-0,288335978;Assez_fruits;-0,084268931;Assez_légumes;0,083167647;Assez_féculents;-0,069169442;;;;;;;;;;;;
17;756;Espagne;Equilibré;Assez_féculents Assez_légumes Pas_assez_protéines Assez_fruits;Pas_assez_protéines;-0,254364338;Assez_légumes;0,093168285;Assez_féculents;-0,062756364;Assez_fruits;-0,010734696;;;;;;;;;;;;
17;980;Grèce;Equilibré;Assez_protéines Assez_fruits Assez_légumes Assez_féculents Assez_produits_laitiers;Assez_fruits;0,169598575;Assez_protéines;0,073750597;Assez_féculents;0,024303989;Assez_légumes;-0,023732941;Assez_produits_laitiers;0,021658558;;;;;;;;;;
18;156;Ukraine;PresqueEquilibré;Trop_légumes Pas_assez_fruits Assez_protéines Assez_féculents;Pas_assez_fruits;-0,217110388;Trop_légumes;-0,0535441;Assez_féculents;-0,004136163;Assez_protéines;0,003767995;;;;;;;;;;;;
18;238;Italie;Equilibré;Assez_fruits Assez_légumes Assez_protéines Trop_féculents Pas_assez_diversifié;Assez_protéines;0,067630959;Assez_légumes;0,045996399;Trop_féculents;0,035835169;Pas_assez_diversifié;-0,020175151;Assez_fruits;0,004014412;;;;;;;;;;
18;327;USA;PasEquilibré;Pas_assez_légumes Produits_transformés Assez_fruits Assez_protéines Assez_féculents Pas_assez_diversifié;Produits_transformés;-0,257683487;Assez_protéines;0,150501371;Assez_fruits;0,10827454;Pas_assez_légumes;-0,074306836;Pas_assez_diversifié;-0,065687961;Assez_féculents;0,008725542;;;;;;;;
18;352;Brésil;PresqueEquilibré;Assez_légumes Pas_assez_fruits frais Assez_protéines Trop_féculents;Pas_assez_fruits;-0,170155684;frais;0,080113569;Assez_légumes;0,031691663;Assez_protéines;0,017051051;Trop_féculents;0,014784922;;;;;;;;;;
18;421;France;PasEquilibré;Assez_légumes Assez_fruits Assez_protéines Assez_produits_laitiers Pas_assez_féculents;Pas_assez_féculents;-0,220491199;Assez_fruits;0,126748657;Assez_produits_laitiers;-0,072180853;Assez_protéines;-0,03323679;Assez_légumes;0,004648115;;;;;;;;;;
18;489;Corée;PresqueEquilibré;Trop_légumes Pas_assez_fruits Assez_protéines Assez_féculents;Pas_assez_fruits;-0,22357876;Trop_légumes;-0,052159057;Assez_féculents;-0,008058151;Assez_protéines;-0,003460319;;;;;;;;;;;;
18;672;Finlande;PasEquilibré;Trop_légumes Pas_assez_fruits Pas_assez_protéines Pas_assez_féculents;Pas_assez_féculents;-0,156899336;Pas_assez_protéines;-0,133869253;Pas_assez_fruits;-0,112931751;Trop_légumes;-0,101639808;;;;;;;;;;;;
18;756;Espagne;Equilibré;Pas_assez_légumes Assez_légumes Pas_assez_protéines Assez_féculents;Pas_assez_protéines;-0,168510605;Assez_légumes;0,124909358;Pas_assez_légumes;-0,069039118;Assez_féculents;-0,050887235;;;;;;;;;;;;
18;980;Grèce;Equilibré;Assez_fruits Assez_légumes Assez_protéines Trop_féculents Trop_produits_laitiers;Trop_produits_laitiers;-0,135285313;Trop_féculents;-0,038985769;Assez_fruits;0,021434179;Assez_protéines;-0,017405527;Assez_légumes;0,017225938;;;;;;;;;;
19;156;Ukraine;PresqueEquilibré;Produits_transformés Trop_fade Pas_assez_protéines Assez_féculents Assez_légumes Pas_assez_fruits Pas_assez_produits_laitiers;Produits_transformés;-0,115291418;Pas_assez_fruits;-0,049498561;Assez_féculents;-0,025836332;Pas_assez_protéines;-0,022575589;Trop_fade;0,009545813;Pas_assez_produits_laitiers;0,006604756;Assez_légumes;-0,005163296;;;;;;
19;238;Italie;Equilibré;Assez_féculents Assez_fruits Assez_légumes Assez_protéines;Assez_protéines;0,201686359;Assez_légumes;0,136991059;Assez_fruits;-0,074851698;Assez_féculents;0,027974197;;;;;;;;;;;;
19;327;USA;PresqueEquilibré;Produits_transformés Pas_assez_frais Pas_assez_légumes Assez_fruits Mauvais_fruits Trop_gras Trop_sucré Assez_protéines Pas_assez_féculents;Produits_transformés;-0,150290242;Assez_protéines;0,114788317;Trop_sucré;-0,113525317;Assez_fruits;0,084712724;Trop_gras;-0,060888022;Mauvais_fruits;-0,043636209;Pas_assez_légumes;-0,039661223;Pas_assez_féculents;0,01439639;Pas_assez_frais;0,003306652;;
19;352;Brésil;PresqueEquilibré;Assez_protéines Légumineuses Assez_féculents Assez_légumes Pas_assez_fruits Pas_assez_produits_laitiers;Pas_assez_fruits;-0,188043937;Assez_protéines;0,127682564;Assez_légumes;0,048515127;Assez_féculents;0,0307984;Pas_assez_produits_laitiers;0,014350711;Légumineuses;-0,003476547;;;;;;;;
19;421;France;PresqueEquilibré;Pas_assez_féculents Assez_légumes Assez_fruits Assez_protéines Assez_produits_laitiers;Assez_légumes;0,149779227;Pas_assez_féculents;-0,110690946;Assez_fruits;0,075992023;Assez_protéines;0,030142809;Assez_produits_laitiers;0,012048949;;;;;;;;;;
19;489;Corée;Equilibré ;Trop_légumes Assez_fruits Assez_protéines Assez_féculents Pas_assez_produits_laitiers;Assez_protéines;0,098779313;Pas_assez_produits_laitiers;0,055616338;Trop_légumes;-0,036334569;Assez_fruits;-0,019608994;Assez_féculents;0,013409795;;;;;;;;;;
19;672;Finlande;PresqueEquilibré;Pas_assez_protéines Assez_féculents Assez_légumes Assez_fruits;Pas_assez_protéines;-0,160228449;Assez_légumes;0,149355167;Assez_féculents;-0,029617169;Assez_fruits;0,012916404;;;;;;;;;;;;
19;756;Espagne;Equilibré;Assez_féculents Pas_assez_protéines Assez_légumes Pas_assez_fruits;Pas_assez_fruits;-0,100598678;Assez_féculents;-0,074904466;Pas_assez_protéines;-0,059730012;Assez_légumes;0,03171788;;;;;;;;;;;;
19;980;Grèce;Equilibré;Assez_féculents Assez_protéines Assez_produits_laitiers Assez_produits_laitiers Assez_fruits Pas_assez_légumes;Assez_produits_laitiers;0,147591229;Assez_fruits;0,120801491;Assez_protéines;0,1177637;Assez_féculents;0,013761589;Pas_assez_légumes;-0,005419487;;;;;;;;;;
20;156;Ukraine;PasEquilibré;Trop_sucré Pas_assez_fruits Assez_protéines Trop_gras Assez_légumes Trop_féculents Pas_assez_produits_laitiers;Assez_légumes;0,170634857;Trop_sucré;-0,145038733;Trop_gras;-0,075341791;Pas_assez_fruits;-0,072736235;Trop_féculents;0,031684595;Assez_protéines;-0,02183837;Pas_assez_produits_laitiers;0,012405129;;;;;;
20;238;Italie;PresqueEquilibré;Assez_protéines Assez_fruits Assez_légumes Trop_féculents Pas_assez_produits_laitiers;Assez_fruits;0,207380055;Trop_féculents;0,079117573;Assez_légumes;0,074364572;Assez_protéines;0,06246567;Pas_assez_produits_laitiers;-0,000426796;;;;;;;;;;
20;327;USA;PasEquilibré;Trop_gras Trop_sucré Produits_transformés Pas_assez_légumes Assez_féculents Pas_assez_protéines Pas_assez_fruits Pas_assez_produits_laitiers;Trop_sucré;-0,09376965;Produits_transformés;-0,077820598;Trop_gras;-0,046643802;Pas_assez_fruits;-0,024819802;Pas_assez_protéines;0,019708246;Pas_assez_légumes;-0,019337785;Pas_assez_produits_laitiers;0,007506335;Assez_féculents;0,005252446;;;;
20;352;Brésil;Equilibré;Assez_légumes Pas_assez_produits_laitiers Trop_féculents Assez_fruits Trop_gras Assez_protéines;Assez_légumes;0,096861225;Trop_féculents;-0,048356217;Assez_protéines;0,0468453;Trop_gras;-0,028837209;Assez_fruits;0,021865352;Pas_assez_produits_laitiers;-0,01137198;;;;;;;;
20;421;France;PresqueEquilibré;Assez_fruits Assez_légumes Assez_protéines Assez_produits_laitiers Pas_assez_féculents;Pas_assez_féculents;-0,164829703;Assez_protéines;0,155244228;Assez_légumes;0,069850488;Assez_produits_laitiers;-0,051853944;Assez_fruits;0,005212012;;;;;;;;;;
20;489;Corée;Equilibré ;Assez_légumes Assez_protéines Assez_féculents Pas_assez_produits_laitiers Pas_assez_fruits;Assez_légumes;0,247332269;Assez_protéines;0,21807992;Assez_féculents;0,127742435;Pas_assez_produits_laitiers;-0,06640618;Pas_assez_fruits;-0,021737385;;;;;;;;;;
20;672;Finlande;PasEquilibré;Trop_sucré Pas_assez_produits_laitiers Pas_assez_protéines Pas_assez_fruits Assez_féculents Assez_légumes;Trop_sucré;-0,130840323;Assez_légumes;0,130652215;Assez_féculents;-0,080422992;Pas_assez_fruits;0,077659212;Pas_assez_protéines;0,013286196;Pas_assez_produits_laitiers;-0,012824672;;;;;;;;
20;756;Espagne;PresqueEquilibré;Trop_féculents Pas_assez_produits_laitiers Assez_légumes Pas_assez_fruits Pas_assez_protéines;Assez_légumes;0,27081554;Trop_féculents;0,059198617;Pas_assez_fruits;-0,021926806;Pas_assez_produits_laitiers;0,016316796;Pas_assez_protéines;-0,016284106;;;;;;;;;;
20;980;Grèce;Equilibré;Pas_assez_légumes Trop_féculents Assez_protéines Assez_fruits Assez_produits_laitiers;Assez_protéines;0,25772852;Assez_fruits;0,146767668;Assez_produits_laitiers;0,106864564;Pas_assez_légumes;-0,038145477;Trop_féculents;-0,013462866;;;;;;;;;;
21;156;Ukraine;PresqueEquilibré;Trop_protéines Trop_légumes Pas_assez_fruits Assez_féculents;Pas_assez_fruits;-0,198731398;Trop_légumes;-0,06114649;Assez_féculents;0,007780948;Trop_protéines;-0,00136902;;;;;;;;;;;;
21;238;Italie;Equilibré;Assez_féculents Pas_assez_légumes Assez_fruits Assez_protéines;Assez_fruits;0,082655056;Assez_protéines;0,082496864;Pas_assez_légumes;0,076698824;Assez_féculents;0,071750613;;;;;;;;;;;;
21;327;USA;Equilibré;Assez_légumes Assez_fruits Assez_protéines Assez_féculents Trop_gras;Assez_légumes;0,138164989;Assez_protéines;0,042651136;Assez_fruits;-0,022773251;Assez_féculents;0,022191392;Trop_gras;-0,008659692;;;;;;;;;;
21;352;Brésil;PresqueEquilibré;Trop_gras Trop_légumes Assez_féculents Pas_assez_protéines Pas_assez_fruits;Trop_gras;-0,132495516;Assez_féculents;0,116594014;Pas_assez_protéines;-0,039140279;Pas_assez_fruits;-0,014153805;Trop_légumes;-0,013698348;;;;;;;;;;
21;421;France;Equilibré;Diversifié Assez_légumes Trop_gras Assez_produits_laitiers Assez_protéines Viande_rouge Assez_féculents Assez_fruits;Trop_gras;-0,121119102;Assez_légumes;0,099436149;Assez_fruits;0,078213886;Viande_rouge;-0,074447901;Assez_produits_laitiers;0,047618641;Assez_protéines;0,046725334;Diversifié;0,040840795;Assez_féculents;0,033870183;;;;
21;489;Corée;Equilibré ;Pas_assez_protéines Trop_légumes Pas_assez_fruits Assez_féculents;Pas_assez_fruits;-0,140103519;Trop_légumes;-0,109037102;Assez_féculents;0,031408792;Pas_assez_protéines;-0,029191976;;;;;;;;;;;;
21;672;Finlande;Equilibré;Trop_léger Pas_assez_quantité Pas_assez_féculents Pas_assez_protéines Pas_assez_légumes Pas_assez_fruits;Pas_assez_fruits;-0,095995829;Pas_assez_légumes;-0,070942305;Pas_assez_féculents;-0,05490512;Pas_assez_protéines;-0,044555027;Pas_assez_quantité;-0,015110927;Trop_léger;-0,000423648;;;;;;;;
21;756;Espagne;Equilibré;Assez_légumes Pas_assez_protéines Assez_féculents Pas_assez_fruits;Assez_légumes;0,161811337;Assez_féculents;0,048348682;Pas_assez_fruits;0,046432075;Pas_assez_protéines;0,021421864;;;;;;;;;;;;
21;980;Grèce;Equilibré;Assez_féculents Assez_protéines Assez_fruits Assez_légumes Trop_produits_laitiers;Assez_protéines;0,172249563;Assez_féculents;0,13437184;Trop_produits_laitiers;-0,089310774;Assez_légumes;0,03785087;Assez_fruits;0,016179996;;;;;;;;;;
22;156;Ukraine;Equilibré;Assez_légumes Assez_protéines Assez_féculents Pas_assez_fruits Pas_assez_coloré;Assez_légumes;0,253944236;Assez_protéines;0,2185715;Assez_féculents;0,086059956;Pas_assez_fruits;-0,043638917;Pas_assez_coloré;-0,031017475;;;;;;;;;;
22;238;Italie;Equilibré;Assez_fruits Assez_légumes Assez_protéines Assez_féculents;Assez_légumes;0,173703664;Assez_protéines;0,137378578;Assez_féculents;0,089015953;Assez_fruits;-0,042062651;;;;;;;;;;;;
22;327;USA;Equilibré;Trop_protéines Assez_légumes Assez_fruits Assez_féculents Trop_gras;Assez_fruits;0,101684038;Trop_protéines;-0,089801159;Trop_gras;-0,071587548;Assez_légumes;0,047297356;Assez_féculents;-0,046679795;;;;;;;;;;
22;352;Brésil;Equilibré;Assez_légumes Coloré Assez_protéines Trop_féculents Assez_fruits Trop_sec;Assez_légumes;0,109747265;Trop_féculents;-0,084720434;Assez_protéines;0,071022498;Assez_fruits;0,021051738;Coloré;0,015112822;Trop_sec;0,010285086;;;;;;;;
22;421;France;PasEquilibré;Assez_fruits Assez_légumes Trop_sec Trop_protéines Pas_assez_féculents Assez_produits_laitiers;Assez_produits_laitiers;0,106370983;Assez_fruits;0,072248213;Assez_légumes;0,064267366;Pas_assez_féculents;-0,053514124;Trop_sec;-0,040639103;Trop_protéines;0,007093723;;;;;;;;
22;489;Corée;Equilibré ;Trop_légumes Pas_assez_fruits Assez_protéines Pas_assez_féculents Digestion_rapide Faim;Pas_assez_fruits;-0,19188112;Trop_légumes;-0,115311765;Pas_assez_féculents;-0,080002516;Assez_protéines;0,05580335;Digestion_rapide;-0,012291172;Faim;-0,003148584;;;;;;;;
22;672;Finlande;PasEquilibré;Trop_légumes Assez_fruits Pas_assez_protéines Assez_féculents;Pas_assez_protéines;-0,120295875;Trop_légumes;-0,068051203;Assez_féculents;0,013292708;Assez_fruits;0,003301188;;;;;;;;;;;;
22;756;Espagne;PresqueEquilibré;Pas_assez_quantité Pas_assez_fruits Assez_féculents Pas_assez_protéines Assez_légumes;Assez_légumes;0,155307859;Pas_assez_fruits;-0,122170321;Pas_assez_quantité;-0,027103583;Pas_assez_protéines;0,02201624;Assez_féculents;-0,016747017;;;;;;;;;;
22;980;Grèce;Equilibré;Assez_féculents Assez_fruits Assez_légumes Assez_produits_laitiers Coloré Curiosité Assez_protéines;Assez_protéines;0,112159128;Assez_fruits;0,073244231;Coloré;0,068714871;Assez_produits_laitiers;0,04280369;Assez_féculents;0,031340558;Curiosité;0,006764319;Assez_légumes;0,006134752;;;;;;
23;156;Ukraine;PasEquilibré;Trop_gras Trop_protéines Trop_féculents Pas_assez_légumes Pas_assez_fruits;Pas_assez_légumes;-0,157948119;Trop_gras;-0,1442716;Pas_assez_fruits;-0,089989853;Trop_féculents;0,067666195;Trop_protéines;0,008807707;;;;;;;;;;
23;238;Italie;PresqueEquilibré;Assez_légumes Assez_fruits Assez_protéines Pas_assez_produits_laitiers Assez_féculents;Pas_assez_produits_laitiers;0,103389837;Assez_protéines;0,079909205;Assez_légumes;0,054904611;Assez_féculents;0,053633432;Assez_fruits;-0,039186323;;;;;;;;;;
23;327;USA;PasEquilibré;Trop_sucré Trop_gras Trop_protéines Pas_assez_légumes Pas_assez_fruits Assez_féculents;Trop_gras;-0,108977436;Pas_assez_légumes;-0,100623624;Trop_sucré;-0,093031641;Pas_assez_fruits;-0,078012247;Trop_protéines;-0,074825246;Assez_féculents;-0,021068377;;;;;;;;
23;352;Brésil;Equilibré;Assez_protéines Trop_féculents Pas_assez_légumes Assez_fruits Trop_garni;Assez_protéines;0,128727622;Assez_fruits;0,077137042;Trop_féculents;0,072637222;Pas_assez_légumes;-0,033332409;Trop_garni;-0,027054753;;;;;;;;;;
23;421;France;PresqueEquilibré;Pas_assez_féculents Trop_protéines Assez_fruits Assez_légumes Assez_produits_laitiers;Pas_assez_féculents;-0,273133343;Assez_produits_laitiers;0,094181408;Assez_fruits;0,086441665;Assez_légumes;-0,064717757;Trop_protéines;-0,034902429;;;;;;;;;;
23;489;Corée;Equilibré ;Assez_légumes Pas_assez_protéines Assez_produits_laitiers Assez_féculents Assez_fruits;Assez_produits_laitiers;0,162822757;Pas_assez_protéines;-0,117935361;Assez_légumes;0,060847964;Assez_fruits;-0,053692706;Assez_féculents;-0,043125367;;;;;;;;;;
23;672;Finlande;PresqueEquilibré;Assez_féculents Assez_légumes Pas_assez_protéines Pas_assez_produits_laitiers Pas_assez_fruits;Assez_légumes;0,222195285;Pas_assez_protéines;0,06377348;Assez_féculents;0,041734996;Pas_assez_fruits;0,019984294;Pas_assez_produits_laitiers;0,009820087;;;;;;;;;;
23;756;Espagne;PresqueEquilibré;Assez_féculents Assez_légumes Pas_assez_protéines Trop_féculents Pas_assez_fruits;Assez_légumes;0,190559252;Trop_féculents;-0,104174586;Pas_assez_protéines;0,091812626;Pas_assez_fruits;-0,050887321;Assez_féculents;0,036884822;;;;;;;;;;
23;980;Grèce;Equilibré;Assez_fruits Assez_légumes Trop_féculents Assez_protéines Assez_produits_laitiers;Trop_féculents;0,190477457;Assez_fruits;0,118646848;Assez_légumes;0,05925872;Assez_protéines;0,054720274;Assez_produits_laitiers;-0,004555099;;;;;;;;;;
24;156;Ukraine;Equilibré;Pas_assez_légumes Trop_sucré Pas_assez_diversifié Trop_féculents Assez_protéines Assez_fruits;Trop_sucré;-0,313495042;Assez_protéines;0,135901037;Assez_fruits;0,100157908;Pas_assez_légumes;-0,078076077;Trop_féculents;0,031302098;Pas_assez_diversifié;-0,005709981;;;;;;;;
